tipo,serie,fecha,archivo,fila_csv,valor_original,detalle
fuera_periodo,VIX,1992-12-15,VIX.csv,,12.41,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-16,VIX.csv,,12.58,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-17,VIX.csv,,12.14,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-18,VIX.csv,,11.66,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-21,VIX.csv,,11.65,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-22,VIX.csv,,11.75,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-23,VIX.csv,,11.51,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-24,VIX.csv,,11.57,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-28,VIX.csv,,12.22,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-29,VIX.csv,,12.29,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-30,VIX.csv,,12.6,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1992-12-31,VIX.csv,,12.57,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-04,VIX.csv,,13.36,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-05,VIX.csv,,13.35,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-06,VIX.csv,,13.37,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-07,VIX.csv,,14.72,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-08,VIX.csv,,13.77,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-11,VIX.csv,,12.86,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-12,VIX.csv,,12.78,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-13,VIX.csv,,12.42,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-14,VIX.csv,,11.99,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-15,VIX.csv,,11.57,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-18,VIX.csv,,11.49,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-19,VIX.csv,,12.06,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-20,VIX.csv,,12.15,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-21,VIX.csv,,11.69,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-22,VIX.csv,,11.3,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-25,VIX.csv,,11.38,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-26,VIX.csv,,11.45,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-27,VIX.csv,,12.01,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-28,VIX.csv,,12.04,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-01-29,VIX.csv,,12.42,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-01,VIX.csv,,12.33,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-02,VIX.csv,,12.25,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-03,VIX.csv,,12.12,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-04,VIX.csv,,12.29,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-05,VIX.csv,,12.9,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-08,VIX.csv,,13.22,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-09,VIX.csv,,13.48,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-10,VIX.csv,,13.43,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-11,VIX.csv,,12.69,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-12,VIX.csv,,12.38,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-16,VIX.csv,,15.76,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-17,VIX.csv,,15.9,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-18,VIX.csv,,15.56,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-19,VIX.csv,,15.02,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-22,VIX.csv,,14.7,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-23,VIX.csv,,15.04,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-24,VIX.csv,,14.72,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-25,VIX.csv,,13.76,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-02-26,VIX.csv,,13.16,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-01,VIX.csv,,13.6,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-02,VIX.csv,,12.49,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-03,VIX.csv,,13.13,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-04,VIX.csv,,13.44,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-05,VIX.csv,,14.08,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-08,VIX.csv,,16.22,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-09,VIX.csv,,14.17,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-10,VIX.csv,,13.91,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-11,VIX.csv,,14.26,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-12,VIX.csv,,15.66,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-15,VIX.csv,,14.74,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-16,VIX.csv,,14.51,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-17,VIX.csv,,14.53,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-18,VIX.csv,,14.17,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-19,VIX.csv,,13.23,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-22,VIX.csv,,13.66,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-23,VIX.csv,,13.02,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-24,VIX.csv,,12.44,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-25,VIX.csv,,12.08,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-26,VIX.csv,,12.21,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-29,VIX.csv,,12.63,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-30,VIX.csv,,12.23,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-03-31,VIX.csv,,12.53,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-01,VIX.csv,,13.02,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-02,VIX.csv,,14.5,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-05,VIX.csv,,14.12,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-06,VIX.csv,,14.24,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-07,VIX.csv,,13.64,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-08,VIX.csv,,12.83,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-12,VIX.csv,,11.93,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-13,VIX.csv,,11.7,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-14,VIX.csv,,11.76,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-15,VIX.csv,,10.96,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-16,VIX.csv,,11.29,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-19,VIX.csv,,12.06,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-20,VIX.csv,,11.94,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-21,VIX.csv,,12.11,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-22,VIX.csv,,12.68,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-23,VIX.csv,,13.36,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-26,VIX.csv,,15.25,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-27,VIX.csv,,13.93,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-28,VIX.csv,,13.12,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-29,VIX.csv,,12.8,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-04-30,VIX.csv,,12.42,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-03,VIX.csv,,12.9,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-04,VIX.csv,,12.14,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-05,VIX.csv,,12.38,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-06,VIX.csv,,13.22,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-07,VIX.csv,,13.01,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-10,VIX.csv,,13.72,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-11,VIX.csv,,13.35,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-12,VIX.csv,,13.56,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-13,VIX.csv,,14.76,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-14,VIX.csv,,14.39,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-17,VIX.csv,,14.13,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-18,VIX.csv,,14.19,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-19,VIX.csv,,14.29,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-20,VIX.csv,,13.98,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-21,VIX.csv,,14.51,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-24,VIX.csv,,14.1,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-25,VIX.csv,,14.04,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-26,VIX.csv,,12.88,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-27,VIX.csv,,13.1,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-05-28,VIX.csv,,13.47,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-01,VIX.csv,,13.67,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-02,VIX.csv,,13.48,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-03,VIX.csv,,13.54,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-04,VIX.csv,,12.86,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-07,VIX.csv,,14.07,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-08,VIX.csv,,14.74,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-09,VIX.csv,,13.96,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-10,VIX.csv,,13.31,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-11,VIX.csv,,12.71,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-14,VIX.csv,,12.33,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-15,VIX.csv,,11.99,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-16,VIX.csv,,11.87,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-17,VIX.csv,,11.66,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-18,VIX.csv,,12.24,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-21,VIX.csv,,12.25,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-22,VIX.csv,,11.65,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-23,VIX.csv,,12.04,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-24,VIX.csv,,12.25,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-25,VIX.csv,,11.25,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-28,VIX.csv,,11.11,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-29,VIX.csv,,11.29,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-06-30,VIX.csv,,11.26,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-01,VIX.csv,,11.51,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-02,VIX.csv,,11.33,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-06,VIX.csv,,13.87,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-07,VIX.csv,,13.05,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-08,VIX.csv,,12.24,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-09,VIX.csv,,10.8,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-12,VIX.csv,,10.85,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-13,VIX.csv,,11.02,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-14,VIX.csv,,10.78,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-15,VIX.csv,,10.6,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-16,VIX.csv,,10.96,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-19,VIX.csv,,11.46,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-20,VIX.csv,,11.05,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-21,VIX.csv,,11.97,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-22,VIX.csv,,11.69,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-23,VIX.csv,,11.32,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-26,VIX.csv,,11.32,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-27,VIX.csv,,11.34,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-28,VIX.csv,,11.37,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-29,VIX.csv,,11.25,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-07-30,VIX.csv,,11.73,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-02,VIX.csv,,11.47,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-03,VIX.csv,,11.49,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-04,VIX.csv,,11.71,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-05,VIX.csv,,12.03,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-06,VIX.csv,,12.33,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-09,VIX.csv,,12.39,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-10,VIX.csv,,12.31,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-11,VIX.csv,,12.07,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-12,VIX.csv,,12.38,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-13,VIX.csv,,12.19,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-16,VIX.csv,,12.01,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-17,VIX.csv,,11.59,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-18,VIX.csv,,11.52,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-19,VIX.csv,,11.63,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-20,VIX.csv,,11.62,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-23,VIX.csv,,12.15,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-24,VIX.csv,,11.8,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-25,VIX.csv,,12.1,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-26,VIX.csv,,12.14,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-27,VIX.csv,,11.91,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-30,VIX.csv,,11.74,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-08-31,VIX.csv,,11.85,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-01,VIX.csv,,11.48,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-02,VIX.csv,,11.87,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-03,VIX.csv,,11.16,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-07,VIX.csv,,12.9,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-08,VIX.csv,,13.24,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-09,VIX.csv,,12.67,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-10,VIX.csv,,11.7,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-13,VIX.csv,,12.16,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-14,VIX.csv,,13.15,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-15,VIX.csv,,12.7,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-16,VIX.csv,,13.36,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-17,VIX.csv,,13.39,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-20,VIX.csv,,14.6,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-21,VIX.csv,,17.3,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-22,VIX.csv,,13.75,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-23,VIX.csv,,13.36,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-24,VIX.csv,,12.47,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-27,VIX.csv,,12.49,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-28,VIX.csv,,12.19,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-29,VIX.csv,,12.63,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-09-30,VIX.csv,,12.99,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-01,VIX.csv,,11.83,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-04,VIX.csv,,12.85,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-05,VIX.csv,,12.97,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-06,VIX.csv,,12.68,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-07,VIX.csv,,13.14,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-08,VIX.csv,,12.04,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-11,VIX.csv,,12.26,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-12,VIX.csv,,12.41,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-13,VIX.csv,,11.38,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-14,VIX.csv,,11,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-15,VIX.csv,,10.87,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-18,VIX.csv,,11.33,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-19,VIX.csv,,11.61,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-20,VIX.csv,,11.32,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-21,VIX.csv,,11.2,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-22,VIX.csv,,11.48,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-25,VIX.csv,,11.83,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-26,VIX.csv,,11.83,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-27,VIX.csv,,12.01,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-28,VIX.csv,,11.88,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-10-29,VIX.csv,,11.46,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-01,VIX.csv,,11.78,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-02,VIX.csv,,11.74,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-03,VIX.csv,,13.26,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-04,VIX.csv,,14.68,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-05,VIX.csv,,14.97,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-08,VIX.csv,,14.31,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-09,VIX.csv,,13.94,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-10,VIX.csv,,13.72,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-11,VIX.csv,,13.88,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-12,VIX.csv,,13.33,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-15,VIX.csv,,14.46,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-16,VIX.csv,,15.11,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-17,VIX.csv,,15.57,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-18,VIX.csv,,14.65,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-19,VIX.csv,,15.03,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-22,VIX.csv,,15.9,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-23,VIX.csv,,14.27,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-24,VIX.csv,,13.51,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-26,VIX.csv,,13.77,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-29,VIX.csv,,14.12,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-11-30,VIX.csv,,13.76,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-12-01,VIX.csv,,13.83,Excluido: datos de enero de 2007 a diciembre de 2025.
fuera_periodo,VIX,1993-12-02,VIX.csv,,13.51,Excluido: datos de enero de 2007 a diciembre de 2025.
