date,adjClose,close,divCash,splitFactor
2016-06-17,175.793728783,206.520004,1.078442,1.0
2016-06-20,176.9258516105,207.850006,0.0,1.0
2016-06-21,177.4280673514,208.440002,0.0,1.0
2016-06-22,177.1386563333,208.100006,0.0,1.0
2016-06-23,179.4454527183,210.809998,0.0,1.0
2016-06-24,173.0017316716,203.240005,0.0,1.0
2016-06-27,169.9032957594,199.600006,0.0,1.0
2016-06-28,172.9676761062,203.199997,0.0,1.0
2016-06-29,175.9128994278,206.660004,0.0,1.0
2016-06-30,178.3133298908,209.479996,0.0,1.0
2016-07-01,178.6878679053,209.919998,0.0,1.0
2016-07-05,177.4025324871,208.410004,0.0,1.0
2016-07-06,178.4665561009,209.660004,0.0,1.0
2016-07-07,178.355893389,209.529999,0.0,1.0
2016-07-08,181.0116920729,212.649994,0.0,1.0
2016-07-11,181.6501062412,213.399994,0.0,1.0
2016-07-12,182.969498076,214.949997,0.0,1.0
2016-07-13,182.9439623605,214.919998,0.0,1.0
2016-07-14,183.9654224761,216.119995,0.0,1.0
2016-07-15,183.7185749562,215.830002,0.0,1.0
2016-07-18,184.2122836154,216.410004,0.0,1.0
2016-07-19,184.025013757,216.190002,0.0,1.0
2016-07-20,184.7911056516,217.089996,0.0,1.0
2016-07-21,184.0931129707,216.270004,0.0,1.0
2016-07-22,184.9187961462,217.240005,0.0,1.0
2016-07-25,184.4165676371,216.649994,0.0,1.0
2016-07-26,184.5016946335,216.75,0.0,1.0
2016-07-27,184.3059176934,216.520004,0.0,1.0
2016-07-28,184.5187224162,216.770004,0.0,1.0
2016-07-29,184.8166413671,217.119995,0.0,1.0
2016-08-01,184.6634279252,216.940002,0.0,1.0
2016-08-02,183.4802345179,215.550003,0.0,1.0
2016-08-03,184.0164939071,216.179993,0.0,1.0
2016-08-04,184.2122836154,216.410004,0.0,1.0
2016-08-05,185.7189316892,218.179993,0.0,1.0
2016-08-08,185.6082817455,218.050003,0.0,1.0
2016-08-09,185.7189316892,218.179993,0.0,1.0
2016-08-10,185.2592785953,217.639999,0.0,1.0
2016-08-11,186.1190054192,218.649994,0.0,1.0
2016-08-12,185.9572848957,218.460007,0.0,1.0
2016-08-15,186.4935434337,219.089996,0.0,1.0
2016-08-16,185.5316754502,217.960007,0.0,1.0
2016-08-17,185.8806649809,218.369995,0.0,1.0
2016-08-18,186.2977673448,218.860001,0.0,1.0
2016-08-19,186.0253704899,218.539993,0.0,1.0
2016-08-22,186.0168634083,218.529999,0.0,1.0
2016-08-23,186.3914014228,218.970001,0.0,1.0
2016-08-24,185.438040521,217.850006,0.0,1.0
2016-08-25,185.3103500263,217.699997,0.0,1.0
2016-08-26,184.9613468761,217.289993,0.0,1.0
2016-08-29,185.8721578993,218.360001,0.0,1.0
2016-08-30,185.5657182473,218.0,0.0,1.0
2016-08-31,185.037966791,217.380005,0.0,1.0
2016-09-01,185.0464738726,217.389999,0.0,1.0
2016-09-02,185.8806649809,218.369995,0.0,1.0
2016-09-06,186.4424728539,219.029999,0.0,1.0
2016-09-07,186.4254450712,219.009995,0.0,1.0
2016-09-08,185.9998356257,218.509995,0.0,1.0
2016-09-09,181.5479642304,213.279999,0.0,1.0
2016-09-12,184.1526914833,216.339996,0.0,1.0
2016-09-13,181.5054007322,213.229996,0.0,1.0
2016-09-14,181.4373015184,213.149994,0.0,1.0
2016-09-15,183.2504020125,215.279999,0.0,1.0
2016-09-16,182.5456472487,213.369995,1.082068,1.0
2016-09-19,182.5798763764,213.410004,0.0,1.0
2016-09-20,182.5884266001,213.419998,0.0,1.0
2016-09-21,184.6417199711,215.820007,0.0,1.0
2016-09-22,185.8052365406,217.179993,0.0,1.0
2016-09-23,184.7871593284,215.990005,0.0,1.0
2016-09-26,183.2899718599,214.240005,0.0,1.0
2016-09-27,184.427836047,215.570007,0.0,1.0
2016-09-28,185.3432523978,216.639999,0.0,1.0
2016-09-29,183.6663972998,214.679993,0.0,1.0
2016-09-30,185.0523736832,216.300003,0.0,1.0
2016-10-03,184.607491699,215.779999,0.0,1.0
2016-10-04,183.6663972998,214.679993,0.0,1.0
2016-10-05,184.4791664778,215.630005,0.0,1.0
2016-10-06,184.607491699,215.779999,0.0,1.0
2016-10-07,183.9743901505,215.039993,0.0,1.0
2016-10-10,184.9325995413,216.160004,0.0,1.0
2016-10-11,182.5969776794,213.429993,0.0,1.0
2016-10-12,182.8365396519,213.710007,0.0,1.0
2016-10-13,182.237654398,213.009995,0.0,1.0
2016-10-14,182.3317633246,213.119995,0.0,1.0
2016-10-17,181.6986754647,212.380005,0.0,1.0
2016-10-18,182.8365396519,213.710007,0.0,1.0
2016-10-19,183.3241881545,214.279999,0.0,1.0
2016-10-20,182.9819790092,213.880005,0.0,1.0
2016-10-21,183.067524879,213.979996,0.0,1.0
2016-10-24,183.8460649293,214.889999,0.0,1.0
2016-10-25,183.2300783724,214.169998,0.0,1.0
2016-10-26,182.8622040117,213.740005,0.0,1.0
2016-10-27,182.374542676,213.169998,0.0,1.0
2016-10-28,181.8355509097,212.539993,0.0,1.0
2016-10-31,181.844114822,212.550003,0.0,1.0
2016-11-01,180.5265830053,211.009995,0.0,1.0
2016-11-02,179.4400612264,209.740005,0.0,1.0
2016-11-03,178.6187418247,208.779999,0.0,1.0
2016-11-04,178.4219720367,208.550003,0.0,1.0
2016-11-07,182.35742854,213.149994,0.0,1.0
2016-11-08,183.1787487972,214.110001,0.0,1.0
2016-11-09,185.12081825,216.380005,0.0,1.0
2016-11-10,185.5828015373,216.919998,0.0,1.0
2016-11-11,185.1550336891,216.419998,0.0,1.0
2016-11-14,185.3004730464,216.589996,0.0,1.0
2016-11-15,186.7463309398,218.279999,0.0,1.0
2016-11-16,186.3955578822,217.869995,0.0,1.0
2016-11-17,187.3537664174,218.990005,0.0,1.0
2016-11-18,186.9345496485,218.5,0.0,1.0
2016-11-21,188.3461784143,220.149994,0.0,1.0
2016-11-22,188.714065608,220.580002,0.0,1.0
2016-11-23,188.8167256139,220.699997,0.0,1.0
2016-11-25,189.5182708736,221.520004,0.0,1.0
2016-11-28,188.6285069051,220.479996,0.0,1.0
2016-11-29,188.9963940989,220.910004,0.0,1.0
2016-11-30,188.5429610353,220.380005,0.0,1.0
2016-12-01,187.8499788324,219.570007,0.0,1.0
2016-12-02,187.9440757815,219.679993,0.0,1.0
2016-12-05,189.0733888894,221.0,0.0,1.0
2016-12-06,189.6722613102,221.699997,0.0,1.0
2016-12-07,192.1533225294,224.600006,0.0,1.0
2016-12-08,192.6238568959,225.149994,0.0,1.0
2016-12-09,193.7873862985,226.509995,0.0,1.0
2016-12-12,193.5649512951,226.25,0.0,1.0
2016-12-13,194.8568059189,227.759995,0.0,1.0
2016-12-14,193.2484073652,225.880005,0.0,1.0
2016-12-15,194.044049574,226.809998,0.0,1.0
2016-12-16,193.6666941667,225.039993,1.32893,1.0
2016-12-19,194.0883873995,225.529999,0.0,1.0
2016-12-20,194.8370945663,226.399994,0.0,1.0
2016-12-21,194.2949327975,225.770004,0.0,1.0
2016-12-22,193.9593043785,225.380005,0.0,1.0
2016-12-23,194.2433001055,225.710007,0.0,1.0
2016-12-27,194.7252267457,226.270004,0.0,1.0
2016-12-28,193.1159187737,224.399994,0.0,1.0
2016-12-29,193.0728997059,224.350006,0.0,1.0
2016-12-30,192.3672116068,223.529999,0.0,1.0
2017-01-03,193.8388220731,225.240005,0.0,1.0
2017-01-04,194.9920072724,226.580002,0.0,1.0
2017-01-05,194.8370945663,226.399994,0.0,1.0
2017-01-06,195.53418195,227.210007,0.0,1.0
2017-01-09,194.8887410278,226.460007,0.0,1.0
2017-01-10,194.8887410278,226.460007,0.0,1.0
2017-01-11,195.4395164208,227.100006,0.0,1.0
2017-01-12,194.9489752958,226.529999,0.0,1.0
2017-01-13,195.3964844442,227.050003,0.0,1.0
2017-01-17,194.7080115454,226.25,0.0,1.0
2017-01-18,195.1383054936,226.75,0.0,1.0
2017-01-19,194.415415103,225.910004,0.0,1.0
2017-01-20,195.1297039176,226.740005,0.0,1.0
2017-01-23,194.6219475923,226.149994,0.0,1.0
2017-01-24,195.869810369,227.600006,0.0,1.0
2017-01-25,197.5651693854,229.570007,0.0,1.0
2017-01-26,197.3586239873,229.330002,0.0,1.0
2017-01-27,197.048811484,228.970001,0.0,1.0
2017-01-30,195.8267783924,227.550003,0.0,1.0
2017-01-31,195.8095631921,227.529999,0.0,1.0
2017-02-01,195.8870126605,227.619995,0.0,1.0
2017-02-02,196.0161085902,227.770004,0.0,1.0
2017-02-03,197.3672247027,229.339996,0.0,1.0
2017-02-06,197.0143810835,228.929993,0.0,1.0
2017-02-07,197.0229947077,228.940002,0.0,1.0
2017-02-08,197.2811736584,229.240005,0.0,1.0
2017-02-09,198.451574058,230.600006,0.0,1.0
2017-02-10,199.2346995772,231.509995,0.0,1.0
2017-02-13,200.3190480719,232.770004,0.0,1.0
2017-02-14,201.1193887913,233.699997,0.0,1.0
2017-02-15,202.1693068854,234.919998,0.0,1.0
2017-02-16,201.9971918879,234.720001,0.0,1.0
2017-02-17,202.3156051066,235.089996,0.0,1.0
2017-02-21,203.5204359068,236.490005,0.0,1.0
2017-02-22,203.339707285,236.279999,0.0,1.0
2017-02-23,203.4774039302,236.440002,0.0,1.0
2017-02-24,203.7355828809,236.740005,0.0,1.0
2017-02-27,204.0539969602,237.110001,0.0,1.0
2017-02-28,203.5032207065,236.470001,0.0,1.0
2017-03-01,206.3517649222,239.779999,0.0,1.0
2017-03-02,205.0522815017,238.270004,0.0,1.0
2017-03-03,205.1813645226,238.419998,0.0,1.0
2017-03-06,204.5703548615,237.710007,0.0,1.0
2017-03-07,203.959331431,237.0,0.0,1.0
2017-03-08,203.5806710354,236.559998,0.0,1.0
2017-03-09,203.8388499861,236.860001,0.0,1.0
2017-03-10,204.5531388006,237.690002,0.0,1.0
2017-03-13,204.6564059059,237.809998,0.0,1.0
2017-03-14,203.8732674778,236.899994,0.0,1.0
2017-03-15,205.6374752471,238.949997,0.0,1.0
2017-03-16,205.2329980752,238.479996,0.0,1.0
2017-03-17,204.8742370536,237.029999,1.033118,1.0
2017-03-20,204.6495132739,236.770004,0.0,1.0
2017-03-21,202.0219162514,233.729996,0.0,1.0
2017-03-22,202.4973052126,234.279999,0.0,1.0
2017-03-23,202.2812204998,234.029999,0.0,1.0
2017-03-24,202.1342846237,233.860001,0.0,1.0
2017-03-27,201.9268381134,233.619995,0.0,1.0
2017-03-28,203.3962245326,235.320007,0.0,1.0
2017-03-29,203.5863669791,235.539993,0.0,1.0
2017-03-30,204.2346211176,236.289993,0.0,1.0
2017-03-31,203.7592451215,235.740005,0.0,1.0
2017-04-03,203.4048635994,235.330002,0.0,1.0
2017-04-04,203.5345092411,235.479996,0.0,1.0
2017-04-05,202.9294746382,234.779999,0.0,1.0
2017-04-06,203.4999408731,235.440002,0.0,1.0
2017-04-07,203.2924952271,235.199997,0.0,1.0
2017-04-10,203.4135018019,235.339996,0.0,1.0
2017-04-11,203.1714886522,235.059998,0.0,1.0
2017-04-12,202.2812204998,234.029999,0.0,1.0
2017-04-13,200.9674219885,232.509995,0.0,1.0
2017-04-17,202.7479703942,234.570007,0.0,1.0
2017-04-18,202.1429228262,233.869995,0.0,1.0
2017-04-19,201.7712631705,233.440002,0.0,1.0
2017-04-20,203.4135018019,235.339996,0.0,1.0
2017-04-21,202.7652476635,234.589996,0.0,1.0
2017-04-24,204.9952436284,237.169998,0.0,1.0
2017-04-25,206.1880355649,238.550003,0.0,1.0
2017-04-26,206.0583769581,238.399994,0.0,1.0
2017-04-27,206.2312551005,238.600006,0.0,1.0
2017-04-28,205.7817954404,238.080002,0.0,1.0
2017-05-01,206.3003909722,238.679993,0.0,1.0
2017-05-02,206.3781909765,238.770004,0.0,1.0
2017-05-03,206.1275257949,238.479996,0.0,1.0
2017-05-04,206.3695398089,238.759995,0.0,1.0
2017-05-05,207.1820200578,239.699997,0.0,1.0
2017-05-08,207.1474525541,239.660004,0.0,1.0
2017-05-09,206.9572962782,239.440002,0.0,1.0
2017-05-10,207.3289559339,239.869995,0.0,1.0
2017-05-11,206.9054385401,239.380005,0.0,1.0
2017-05-12,206.5596952206,238.979996,0.0,1.0
2017-05-15,207.7006285546,240.300003,0.0,1.0
2017-05-16,207.510473143,240.080002,0.0,1.0
2017-05-17,203.8283939583,235.820007,0.0,1.0
2017-05-18,204.6495132739,236.770004,0.0,1.0
2017-05-19,205.9805899189,238.309998,0.0,1.0
2017-05-22,207.026445115,239.520004,0.0,1.0
2017-05-23,207.4845438418,240.050003,0.0,1.0
2017-05-24,207.9685718698,240.610001,0.0,1.0
2017-05-25,208.9625563628,241.759995,0.0,1.0
2017-05-26,208.9193497923,241.710007,0.0,1.0
2017-05-30,208.7378325831,241.5,0.0,1.0
2017-05-31,208.6859739807,241.440002,0.0,1.0
2017-06-01,210.3455037108,243.360001,0.0,1.0
2017-06-02,211.0456155874,244.169998,0.0,1.0
2017-06-05,210.8900406445,243.990005,0.0,1.0
2017-06-06,210.2158580692,243.210007,0.0,1.0
2017-06-07,210.6048079592,243.660004,0.0,1.0
2017-06-08,210.7085242997,243.779999,0.0,1.0
2017-06-09,210.3887232464,243.410004,0.0,1.0
2017-06-12,210.3455037108,243.360001,0.0,1.0
2017-06-13,211.3740686725,244.550003,0.0,1.0
2017-06-14,211.1061253573,244.240005,0.0,1.0
2017-06-15,210.6998852329,243.770004,0.0,1.0
2017-06-16,210.7457842189,242.639999,1.183108,1.0
2017-06-19,212.5002663307,244.660004,0.0,1.0
2017-06-20,211.0671454846,243.009995,0.0,1.0
2017-06-21,211.0150340206,242.949997,0.0,1.0
2017-06-22,210.9194922834,242.839996,0.0,1.0
2017-06-23,211.1713805722,243.130005,0.0,1.0
2017-06-26,211.3103386857,243.289993,0.0,1.0
2017-06-27,209.6079819347,241.330002,0.0,1.0
2017-06-28,211.4840597786,243.490005,0.0,1.0
2017-06-29,209.625356476,241.350006,0.0,1.0
2017-06-30,210.0162028783,241.800003,0.0,1.0
2017-07-03,210.3723132264,242.210007,0.0,1.0
2017-07-05,210.8587004973,242.770004,0.0,1.0
2017-07-06,208.9305111895,240.550003,0.0,1.0
2017-07-07,210.28545268,242.110001,0.0,1.0
2017-07-10,210.5112756827,242.37,0.0,1.0
2017-07-11,210.3549360795,242.19,0.0,1.0
2017-07-12,211.9357031783,244.01,0.0,1.0
2017-07-13,212.2918100522,244.42,0.0,1.0
2017-07-14,213.2819608724,245.56,0.0,1.0
2017-07-17,213.2559042718,245.53,0.0,1.0
2017-07-18,213.3688162075,245.66,0.0,1.0
2017-07-19,214.5239921643,246.99,0.0,1.0
2017-07-20,214.6195330329,247.1,0.0,1.0
2017-07-21,214.4284512957,246.88,0.0,1.0
2017-07-24,214.3763380946,246.82,0.0,1.0
2017-07-25,214.8974701052,247.42,0.0,1.0
2017-07-26,214.9061556388,247.43,0.0,1.0
2017-07-27,214.706388368,247.2,0.0,1.0
2017-07-28,214.4545078962,246.91,0.0,1.0
2017-07-31,214.3329104271,246.77,0.0,1.0
2017-08-01,214.8106147701,247.32,0.0,1.0
2017-08-02,214.9148411723,247.44,0.0,1.0
2017-08-03,214.4979355638,246.96,0.0,1.0
2017-08-04,214.8887845717,247.41,0.0,1.0
2017-08-07,215.2883191132,247.87,0.0,1.0
2017-08-08,214.7585015691,247.26,0.0,1.0
2017-08-09,214.7498160356,247.25,0.0,1.0
2017-08-10,211.7185648406,243.76,0.0,1.0
2017-08-11,212.0312440469,244.12,0.0,1.0
2017-08-14,214.1331431564,246.54,0.0,1.0
2017-08-15,214.1070865558,246.51,0.0,1.0
2017-08-16,214.4805644968,246.94,0.0,1.0
2017-08-17,211.1366340954,243.09,0.0,1.0
2017-08-18,210.806583822,242.71,0.0,1.0
2017-08-21,210.9716089587,242.9,0.0,1.0
2017-08-22,213.1777344703,245.44,0.0,1.0
2017-08-23,212.4134075214,244.56,0.0,1.0
2017-08-24,211.9183321113,243.99,0.0,1.0
2017-08-25,212.4134075214,244.56,0.0,1.0
2017-08-28,212.4220930549,244.57,0.0,1.0
2017-08-29,212.6652879932,244.85,0.0,1.0
2017-08-30,213.6728098803,246.01,0.0,1.0
2017-08-31,214.9582688398,247.49,0.0,1.0
2017-09-01,215.2622625127,247.84,0.0,1.0
2017-09-05,213.7162375479,246.06,0.0,1.0
2017-09-06,214.4458223627,246.9,0.0,1.0
2017-09-07,214.4197657622,246.87,0.0,1.0
2017-09-08,214.1678852904,246.58,0.0,1.0
2017-09-11,216.4521806035,249.21,0.0,1.0
2017-09-12,217.1817654184,250.05,0.0,1.0
2017-09-13,217.2859918205,250.17,0.0,1.0
2017-09-14,217.2165075524,250.09,0.0,1.0
2017-09-15,217.5071029213,249.19,1.234574,1.0
2017-09-18,217.9697168486,249.72,0.0,1.0
2017-09-19,218.1879309653,249.97,0.0,1.0
2017-09-20,218.2664880473,250.06,0.0,1.0
2017-09-21,217.6816742146,249.39,0.0,1.0
2017-09-22,217.7253170379,249.44,0.0,1.0
2017-09-25,217.28016024,248.93,0.0,1.0
2017-09-26,217.41108871,249.08,0.0,1.0
2017-09-27,218.2577594826,250.05,0.0,1.0
2017-09-28,218.5196164226,250.35,0.0,1.0
2017-09-29,219.2877301132,251.23,0.0,1.0
2017-10-02,220.2391436619,252.32,0.0,1.0
2017-10-03,220.7104861538,252.86,0.0,1.0
2017-10-04,220.9723430938,253.16,0.0,1.0
2017-10-05,222.2816277938,254.66,0.0,1.0
2017-10-06,222.0284994185,254.37,0.0,1.0
2017-10-09,221.6618997025,253.95,0.0,1.0
2017-10-10,222.2467135351,254.62,0.0,1.0
2017-10-11,222.5958561218,255.02,0.0,1.0
2017-10-12,222.2641706645,254.64,0.0,1.0
2017-10-13,222.5347561691,254.95,0.0,1.0
2017-10-16,222.8315273678,255.29,0.0,1.0
2017-10-17,222.9886415318,255.47,0.0,1.0
2017-10-18,223.2068556484,255.72,0.0,1.0
2017-10-19,223.2679556011,255.79,0.0,1.0
2017-10-20,224.420126137,257.11,0.0,1.0
2017-10-23,223.5472696704,256.11,0.0,1.0
2017-10-24,223.9400550804,256.56,0.0,1.0
2017-10-25,222.8315273678,255.29,0.0,1.0
2017-10-26,223.1195700018,255.62,0.0,1.0
2017-10-27,224.943840017,257.71,0.0,1.0
2017-10-30,224.1058978091,256.75,0.0,1.0
2017-10-31,224.4550403957,257.15,0.0,1.0
2017-11-01,224.7518115944,257.49,0.0,1.0
2017-11-02,224.839097241,257.59,0.0,1.0
2017-11-03,225.5897538023,258.45,0.0,1.0
2017-11-06,225.938896389,258.85,0.0,1.0
2017-11-07,225.781782225,258.67,0.0,1.0
2017-11-08,226.1658390703,259.11,0.0,1.0
2017-11-09,225.3453539917,258.17,0.0,1.0
2017-11-10,225.2755254744,258.09,0.0,1.0
2017-11-13,225.4850110263,258.33,0.0,1.0
2017-11-14,224.9612971464,257.73,0.0,1.0
2017-11-15,223.8353123044,256.44,0.0,1.0
2017-11-16,225.7381394017,258.62,0.0,1.0
2017-11-17,225.074768487,257.86,0.0,1.0
2017-11-20,225.4588253323,258.3,0.0,1.0
2017-11-21,226.933952761,259.99,0.0,1.0
2017-11-22,226.7331957736,259.76,0.0,1.0
2017-11-24,227.2569096536,260.36,0.0,1.0
2017-11-27,227.143438313,260.23,0.0,1.0
2017-11-28,229.4477793849,262.87,0.0,1.0
2017-11-29,229.3081223502,262.71,0.0,1.0
2017-11-30,231.3156922235,265.01,0.0,1.0
2017-12-01,230.8356211668,264.46,0.0,1.0
2017-12-04,230.5563070975,264.14,0.0,1.0
2017-12-05,229.7270934542,263.19,0.0,1.0
2017-12-06,229.7707362775,263.24,0.0,1.0
2017-12-07,230.4952071448,264.07,0.0,1.0
2017-12-08,231.7521204568,265.51,0.0,1.0
2017-12-11,232.4504056301,266.31,0.0,1.0
2017-12-12,232.8606481694,266.78,0.0,1.0
2017-12-13,232.8344624754,266.75,0.0,1.0
2017-12-14,231.8830489268,265.66,0.0,1.0
2017-12-15,233.8044966711,266.51,1.351333,1.0
2017-12-18,235.2871037003,268.2,0.0,1.0
2017-12-19,234.3835029665,267.17,0.0,1.0
2017-12-20,234.2606834493,267.03,0.0,1.0
2017-12-21,234.7431886955,267.58,0.0,1.0
2017-12-22,234.6817789369,267.51,0.0,1.0
2017-12-26,234.4010486118,267.19,0.0,1.0
2017-12-27,234.5150953064,267.32,0.0,1.0
2017-12-28,234.9976005526,267.87,0.0,1.0
2017-12-29,234.1115454641,266.86,0.0,1.0
2018-01-02,235.7871545919,268.77,0.0,1.0
2018-01-03,237.2785344438,270.47,0.0,1.0
2018-01-04,238.2786362269,271.61,0.0,1.0
2018-01-05,239.8665171281,273.42,0.0,1.0
2018-01-08,240.305158261,273.92,0.0,1.0
2018-01-09,240.8490732658,274.54,0.0,1.0
2018-01-10,240.4806147142,274.12,0.0,1.0
2018-01-11,242.2351792459,276.12,0.0,1.0
2018-01-12,243.8142873244,277.92,0.0,1.0
2018-01-16,242.9808691718,276.97,0.0,1.0
2018-01-17,245.2968943537,279.61,0.0,1.0
2018-01-18,244.8845716887,279.14,0.0,1.0
2018-01-19,245.9987201663,280.41,0.0,1.0
2018-01-22,247.9989237325,282.69,0.0,1.0
2018-01-23,248.525293092,283.29,0.0,1.0
2018-01-24,248.4287920427,283.18,0.0,1.0
2018-01-25,248.5340659146,283.3,0.0,1.0
2018-01-26,251.4115517466,286.58,0.0,1.0
2018-01-29,249.7447154415,284.68,0.0,1.0
2018-01-30,247.1830512252,281.76,0.0,1.0
2018-01-31,247.3058707425,281.9,0.0,1.0
2018-02-01,247.0251404174,281.58,0.0,1.0
2018-02-02,241.6474001277,275.45,0.0,1.0
2018-02-05,231.5411084252,263.93,0.0,1.0
2018-02-06,236.1029762076,269.13,0.0,1.0
2018-02-07,234.8221440995,267.67,0.0,1.0
2018-02-08,226.0142301503,257.63,0.0,1.0
2018-02-09,229.4093125192,261.5,0.0,1.0
2018-02-12,232.77807642,265.34,0.0,1.0
2018-02-13,233.3570827155,266.0,0.0,1.0
2018-02-14,236.5065260499,269.59,0.0,1.0
2018-02-15,239.5243770444,273.03,0.0,1.0
2018-02-16,239.5945596257,273.11,0.0,1.0
2018-02-20,238.0944069511,271.4,0.0,1.0
2018-02-21,236.9100758922,270.05,0.0,1.0
2018-02-22,237.2171246852,270.4,0.0,1.0
2018-02-23,240.998211251,274.71,0.0,1.0
2018-02-26,243.7967416791,277.9,0.0,1.0
2018-02-27,240.7525722166,274.43,0.0,1.0
2018-02-28,238.3137275175,271.65,0.0,1.0
2018-03-01,234.8484625674,267.7,0.0,1.0
2018-03-02,236.0591120943,269.08,0.0,1.0
2018-03-05,238.7874599411,272.19,0.0,1.0
2018-03-06,239.3927847045,272.88,0.0,1.0
2018-03-07,239.3050564779,272.78,0.0,1.0
2018-03-08,240.4630690689,274.1,0.0,1.0
2018-03-09,244.6477054769,278.87,0.0,1.0
2018-03-12,244.3406566839,278.52,0.0,1.0
2018-03-13,242.7615486054,276.72,0.0,1.0
2018-03-14,241.5158077879,275.3,0.0,1.0
2018-03-15,241.2526231081,275.0,0.0,1.0
2018-03-16,241.512982939,274.2,1.09678,1.0
2018-03-19,238.2452471012,270.49,0.0,1.0
2018-03-20,238.6504111135,270.95,0.0,1.0
2018-03-21,238.1923996214,270.43,0.0,1.0
2018-03-22,232.2382502244,263.67,0.0,1.0
2018-03-23,227.2882029446,258.05,0.0,1.0
2018-03-26,233.5065897409,265.11,0.0,1.0
2018-03-27,229.5342208384,260.6,0.0,1.0
2018-03-28,228.8560115136,259.83,0.0,1.0
2018-03-29,231.7802387323,263.15,0.0,1.0
2018-04-02,226.7773439726,257.47,0.0,1.0
2018-04-03,229.6839553647,260.77,0.0,1.0
2018-04-04,232.141363178,263.56,0.0,1.0
2018-04-05,233.9734091463,265.64,0.0,1.0
2018-04-06,228.7591244672,259.72,0.0,1.0
2018-04-09,229.8865373708,261.0,0.0,1.0
2018-04-10,233.5418213941,265.15,0.0,1.0
2018-04-11,232.3175214441,263.76,0.0,1.0
2018-04-12,234.2288386322,265.93,0.0,1.0
2018-04-13,233.5418213941,265.15,0.0,1.0
2018-04-16,235.4619464955,267.33,0.0,1.0
2018-04-17,237.981009702,270.19,0.0,1.0
2018-04-18,238.1571679682,270.39,0.0,1.0
2018-04-19,236.8359809718,268.89,0.0,1.0
2018-04-20,234.8277767373,266.61,0.0,1.0
2018-04-23,234.792545084,266.57,0.0,1.0
2018-04-24,231.630504206,262.98,0.0,1.0
2018-04-25,232.2030185711,263.63,0.0,1.0
2018-04-26,234.563539338,266.31,0.0,1.0
2018-04-27,234.7837371707,266.56,0.0,1.0
2018-04-30,232.9781149423,264.51,0.0,1.0
2018-05-01,233.3920868679,264.98,0.0,1.0
2018-05-02,231.8242782988,263.2,0.0,1.0
2018-05-03,231.3134193269,262.62,0.0,1.0
2018-05-04,234.308109852,266.02,0.0,1.0
2018-05-07,235.1008220499,266.92,0.0,1.0
2018-05-08,235.1008220499,266.92,0.0,1.0
2018-05-09,237.3732636836,269.5,0.0,1.0
2018-05-10,239.5928578376,272.02,0.0,1.0
2018-05-11,240.3239146422,272.85,0.0,1.0
2018-05-14,240.4384175152,272.98,0.0,1.0
2018-05-15,238.7825298131,271.1,0.0,1.0
2018-05-16,239.7866319304,272.24,0.0,1.0
2018-05-17,239.5840499243,272.01,0.0,1.0
2018-05-18,238.9851118192,271.33,0.0,1.0
2018-05-21,240.7819261343,273.37,0.0,1.0
2018-05-22,240.1125247228,272.61,0.0,1.0
2018-05-23,240.773118221,273.36,0.0,1.0
2018-05-24,240.2798750757,272.8,0.0,1.0
2018-05-25,239.7073607106,272.15,0.0,1.0
2018-05-29,236.9504838448,269.02,0.0,1.0
2018-05-30,240.1125247228,272.61,0.0,1.0
2018-05-31,238.6416032002,270.94,0.0,1.0
2018-06-01,240.9845081404,273.6,0.0,1.0
2018-06-04,242.1295368706,274.9,0.0,1.0
2018-06-05,242.3056951368,275.1,0.0,1.0
2018-06-06,244.3315151979,277.4,0.0,1.0
2018-06-07,244.305091458,277.37,0.0,1.0
2018-06-08,245.0273403494,278.19,0.0,1.0
2018-06-11,245.3532331418,278.56,0.0,1.0
2018-06-12,245.6703180209,278.92,0.0,1.0
2018-06-13,244.8864137364,278.03,0.0,1.0
2018-06-14,245.5029676681,278.73,0.0,1.0
2018-06-15,245.1908152204,277.13,1.2456,1.0
2018-06-18,244.6865076222,276.56,0.0,1.0
2018-06-19,243.7486724397,275.5,0.0,1.0
2018-06-20,244.1645050206,275.97,0.0,1.0
2018-06-21,242.6338872227,274.24,0.0,1.0
2018-06-22,243.0762623088,274.74,0.0,1.0
2018-06-25,239.7672966648,271.0,0.0,1.0
2018-06-26,240.2981467681,271.6,0.0,1.0
2018-06-27,238.3074588807,269.35,0.0,1.0
2018-06-28,239.6699741459,270.89,0.0,1.0
2018-06-29,240.015026713,271.28,0.0,1.0
2018-07-02,240.5281818129,271.86,0.0,1.0
2018-07-03,239.6788216476,270.9,0.0,1.0
2018-07-05,241.6341195281,273.11,0.0,1.0
2018-07-06,243.6778924259,275.42,0.0,1.0
2018-07-09,245.872072853,277.9,0.0,1.0
2018-07-10,246.7568230252,278.9,0.0,1.0
2018-07-11,244.9519326739,276.86,0.0,1.0
2018-07-12,247.1726556061,279.37,0.0,1.0
2018-07-13,247.367300644,279.59,0.0,1.0
2018-07-16,247.1461131009,279.34,0.0,1.0
2018-07-17,248.1458807955,280.47,0.0,1.0
2018-07-18,248.6678833971,281.06,0.0,1.0
2018-07-19,247.7300482146,280.0,0.0,1.0
2018-07-20,247.4469281595,279.68,0.0,1.0
2018-07-23,247.906998249,280.2,0.0,1.0
2018-07-24,249.1544959918,281.61,0.0,1.0
